achievements_total,appid,avg_players_median_6m,categories,coming_soon,community_id,community_size,controller_support,crawl_status,crawl_timestamp,developers,discount_percent,dlc_count,final_price,first_month_in_window,genres,has_dlc,initial_price,is_free,is_synthetic_community,label_dead,label_dead_binary,last_month,linux,mac,metacritic_score,min_months_ok,min_months_required,months_used,name,pc_min_requirements,publishers,recommendations_total,release_date,required_age,supported_languages,tags,type,windows
82.0,2715650,11.99,"Adventure, Casual, Indie, RPG, Simulation",False,,,,success,2025-08-25T10:47:28.663159,Hue Axis Entertainment,0.0,2.0,₪14.50,2025-02-01,"Adventure, Casual, Indie, RPG, Simulation",True,₪14.50,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Humans are not that against Lizardwomen,"Minimum:OS *:Windows XP/Vista/7/8/10Processor:2 Ghz Dual CoreGraphics:512MB+*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Horny Capybara Studio,38.0,"6 Apr, 2024",18.0,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian","Sexual Content, NSFW, Hentai, Nudity, Visual Novel, Match 3, Dinosaurs, 2D, RPG, Cute, Story Rich, Parody, Fantasy, Relaxing, Singleplayer, Choices Matter, Multiple Endings, Casual, Simulation, Adventure",game,True
21.0,587100,10.535,"Action, RPG",False,,,"Partial Xbox Controller Support, PS4 Controller Support, PS5 Controller Support",success,2025-08-26T03:25:30.968087,Nihon Falcom,0.0,0.0,₪92.95,2025-02-01,"Action, RPG",False,₪92.95,False,False,Dead,1,2025-07-01,False,False,80.0,True,3,6,Ys SEVEN,"Minimum:OS *:Windows 7, 8, 10Processor:Intel® Core™i5　2.4GHz or higherMemory:1 GB RAMGraphics:1280x720 Intel® HD Graphics 4400DirectX:Version 9.0cStorage:2 GB available spaceSound Card:HD AudioRecommended:OS *:Windows 7, 8, 10Processor:Intel® Core™i5-6400 CPU @2.70GHz (4 CPUs), ~2.7GHzMemory:4 GB RAMGraphics:1920x1080 NVIDIA® Geforce® GTX950 or higherDirectX:Version 9.0cStorage:2 GB available spaceSound Card:HD Audio*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.","XSEED Games, Marvelous USA, Inc.",844.0,"30 Aug, 2017",0.0,"English, Japanese","RPG, Action, JRPG, Great Soundtrack, Anime, Action RPG, Singleplayer, Adventure, Hack and Slash, Fantasy",game,True
0.0,212630,21.85,Action,False,,,,success,2025-08-25T02:47:25.023793,"Ubisoft Paris, Red Storm Entertainment",0.0,0.0,₪59.00,2025-02-01,Action,False,₪59.00,False,False,Dead,1,2025-07-01,False,False,71.0,True,3,6,Tom Clancy's Ghost Recon Future Soldier,"Minimum:OS *:Originally released for Windows 7, the game can be played on Windows 10 and Windows 11 OSProcessor:Intel Pentium D 3.0 Ghz or AMD Athlon64 X2 4400+ 2.2GhzMemory:2GB Windows Vista or Windows 7Graphics:512 MB DirectX–compliant, Shader 4.0–enabled video card based on nVidia GeForce 8600 GTS/AMD Radeon HD 4650DirectX®:DirectX 11Hard Drive:25 GBSound:DirectX 11 – compliant sound cardRecommneded:OS *:Originally released for Windows 7, the game can be played on Windows 10 and Windows 11 OSProcessor:Intel Core2 Quad Q9450/ AMD Phenom II X4 940 or higherMemory:3 GB Windows Vista® & 7®Graphics:1024 MB DirectX–compliant, Shader 4.0–enabled video card based on nVidia GeForce GTX 460 or AMD/ATi HD 5850 or better.DirectX®:DirectX 11Hard Drive:25 GBSound:DirectX 11 – compliant sound card*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Ubisoft,28.0,"27 Jun, 2012",0.0,"English, Danish, Dutch, French, German, Italian, Norwegian, Polish, Portuguese - Brazil, Spanish - Spain, Swedish","Action, Stealth, Third-Person Shooter, Tactical, Co-op, Multiplayer, Shooter, Singleplayer, Gun Customization, Third Person, FPS, Futuristic, Military, Open World, Adventure, Controller, Atmospheric, Strategy, Online Co-Op, First-Person",game,True
10.0,46500,27.055,"Adventure, Casual",False,,,,success,2025-08-24T22:54:06.029259,Microids,0.0,0.0,₪47.95,2025-02-01,"Adventure, Casual",False,₪47.95,False,False,Dead,1,2025-07-01,False,False,82.0,True,3,6,Syberia,"OS *:Windows XP/Vista/7/10Processor:1GHz CPUMemory:512MBHard Disk Space:1.2GBVideo Card:DirectX compatible graphics card with 128 MB memoryDirectX®:9.0cSound:Sound card with DirectX 9.0c support*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Microids,21.0,"1 Sep, 2002",0.0,"English, French, German, Spanish - Spain, Italian, Japanese, Polish, Russian","Adventure, Point & Click, Puzzle, Female Protagonist, Casual, Steampunk, Atmospheric, Story Rich, Mystery, Classic, Singleplayer, Escape Room, Beautiful, Great Soundtrack, Third Person, Sci-fi, Hidden Object, Nostalgia, 2.5D",game,True
0.0,501280,0.4,Utilities,False,,,Partial Xbox Controller Support,success,2025-08-25T20:37:04.344698,VirZOOM,0.0,0.0,,2019-07-01,Utilities,False,,False,False,Dead,1,2020-09-01,False,False,,True,3,6,VirZOOM Gamepad Emulator,"Minimum:OS *:Windows 7, 8, 10Processor:Intel i5-4590Memory:1 GB RAMGraphics:NVIDIA GTX 970 or AMD 290Network:Broadband Internet connectionStorage:10 MB available spaceVR Support:SteamVR or Oculus PC. Keyboard or gamepad required*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",VirZOOM,0.0,"15 Jul, 2016",0.0,English,Utilities,software,True
66.0,1294810,12.34,"Action, Adventure",False,,,Partial Xbox Controller Support,success,2025-08-25T11:38:08.073721,Arkane Austin,0.0,1.0,₪159.00,2025-02-01,"Action, Adventure",True,₪159.00,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Redfall,Minimum:Requires a 64-bit processor and operating systemOS:Windows 10 64-bitProcessor:Intel Core i5-8400 @ 2.80GHz or AMD Ryzen 5 1600Memory:16 GB RAMGraphics:AMD RX 580 / NV GTX 1070 / 6 GB VRAMDirectX:Version 12Network:Broadband Internet connectionStorage:100 GB available spaceAdditional Notes:SSD recommendedRecommended:Requires a 64-bit processor and operating systemOS:Windows 10 64-bitProcessor:Intel Core i7-9700K @ 3.60GHz or AMD Ryzen 7 2700XMemory:16 GB RAMGraphics:AMD 5700 / NVIDIA RTX 2080 / Intel ARC / 8 GB VRAMDirectX:Version 12Network:Broadband Internet connectionStorage:100 GB available spaceAdditional Notes:SSD recommended,Bethesda Softworks,10.0,"1 May, 2023",18.0,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Polish","Open World, Co-op, FPS, Action, Action-Adventure, Adventure, Shooter, First-Person, Vampire, Multiplayer, Stealth, Singleplayer, Immersive Sim, Combat, Supernatural, Fantasy, Character Customization, Story Rich, Female Protagonist, Online Co-Op",game,True
0.0,264840,0.0,"Adventure, Indie, RPG",False,,,,success,2025-08-25T05:18:12.029955,Crafty Studios,0.0,0.0,₪7.25,2016-04-01,"Adventure, Indie, RPG",False,₪7.25,False,False,Dead,1,2019-08-01,True,True,,True,3,5,Realms of Arkania: Blade of Destiny - For the Gods DLC,"Minimum:OS *:Windows XP, Vista, 7 or 8Processor:Intel Core2Duo / AMD X2 CPU, min. 2.4 GHZMemory:2 GB RAMGraphics:Nvidia Geforce GT 240 / AMD Radeon HD 3700, min. 256MB VRAMDirectX®:10Hard Drive:5 GB HD spaceOther Requirements:Broadband Internet connectionRecommended:OS *:Windows 7 or 8Processor:Intel I5 / AMD Phenom II, min. 2.8 GHZMemory:4 GB RAMGraphics:Nvidia Geforce GTX 660 / AMD Radeon 7850, min. 1GB VRAMDirectX®:11Hard Drive:5 GB HD spaceOther Requirements:Broadband Internet connection*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",United Independent Entertainment,0.0,"7 Feb, 2014",0.0,"English, German","RPG, Adventure, Indie",game,True
0.0,2134030,19.025,"Casual, Indie, Free To Play, Early Access",True,,,,success,2025-08-24T16:10:19.015101,Moonberry Arcade,0.0,0.0,Free To Play,2025-02-01,"Casual, Indie, Free To Play, Early Access",False,Free To Play,True,False,Dead,1,2025-07-01,True,True,,True,3,6,Picma - Picture Enigmas,"Minimum:OS *:Windows 7 (SP1+), Windows 10 and Windows 11Processor:x86, x64 architecture with SSE2 instruction set support.Memory:1 GB RAMGraphics:DX10, DX11, DX12 capable.Storage:250 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Moonberry Arcade,163.0,"Apr 17, 2023",0.0,"English, French, Spanish - Spain","Puzzle, Logic, Relaxing, Replay Value, Pixel Graphics, Cozy, Family Friendly, Level Editor, Fantasy, 2D, Free to Play, Wholesome, Singleplayer, Early Access, Casual, Indie, Education",game,True
0.0,1067860,1.035,"Indie, Simulation, Strategy, Early Access",False,,,,success,2025-08-24T19:25:32.310858,"Lone Pine Games, LLC",0.0,0.0,₪36.95,2023-08-01,"Indie, Simulation, Strategy, Early Access",False,₪36.95,False,False,Dead,1,2025-03-01,True,False,,True,3,6,NewCity,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7Processor:Intel i5 3rd gen, Ryzen 5 1000 seriesMemory:16 GB RAMGraphics:Nvidia GeForce GTX 560 Ti, AMD Radeon HD 6870Storage:5 GB available spaceSound Card:Onboard or DiscreteAdditional Notes:Game is simulation heavy as opposed to graphics heavy; framerate may struggle on large cities with less than minimum requirementsRecommended:Requires a 64-bit processor and operating systemOS:Windows 10Processor:Intel i7 10th gen, Ryzen 7 2000 seriesMemory:32 GB RAMGraphics:Nvidia GeForce GTX 1060, AMD Radeon RX 580Storage:15 GB available spaceSound Card:Onboard or DiscreteAdditional Notes:Game is simulation heavy as opposed to graphics heavy; framerate may struggle on large cities with less than minimum requirements*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.","Lone Pine Games, LLC",392.0,"12 Jun, 2020",0.0,English,"Simulation, Early Access, City Builder, Indie, Strategy, Management, Top-Down, Singleplayer, Family Friendly, Design & Illustration, Building, Life Sim, Isometric, Voxel, Minimalist, Economy, Noir, 1990's, Transportation, Moddable",game,True
0.0,979560,15.27,"Animation & Modeling, Design & Illustration, Utilities, Early Access",False,,,,success,2025-08-24T12:37:07.027464,RainySoft,0.0,0.0,₪14.50,2025-02-01,"Animation & Modeling, Design & Illustration, Utilities, Early Access",False,₪14.50,False,False,Dead,1,2025-07-01,False,False,,True,3,6,RainWallpaper,"Minimum:OS *:Windows 7,8,8.1,10Memory:1 GB RAMStorage:200 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",RainySoft,650.0,"28 Jan, 2019",0.0,"English, Simplified Chinese, French, German, Russian, Japanese, Portuguese - Portugal, Korean","Early Access, Utilities, Animation & Modeling, Design & Illustration",software,True
14.0,437100,0.04,"Action, Adventure, Indie",False,,,Full Xbox Controller Support,success,2025-08-25T16:48:13.789641,Webcore Games,0.0,0.0,₪36.95,2019-04-01,"Action, Adventure, Indie",False,₪36.95,False,False,Dead,1,2019-09-01,True,True,,True,3,6,My Night Job,"Minimum:OS *:Windows XP or laterProcessor:Intel Core™ Duo or betterMemory:2 GB RAMGraphics:NVIDIA Geforce 9600GT or betterDirectX:Version 9.0cStorage:450 MB available spaceAdditional Notes:Gamepad highly recommended.*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Webcore Games,54.0,"21 Apr, 2016",0.0,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Japanese, Polish, Russian, Portuguese - Portugal, Simplified Chinese, Traditional Chinese","Survival Horror, Pixel Graphics, 1980s, Action, Indie, Arcade, Competitive, Dark Humor, Metroidvania, Horror, Difficult, 2D, Adventure, Beat 'em up, Platformer, Zombies, 2D Platformer, Stylized, Dark, Survival",game,True
100.0,1275640,15.04,"Casual, Indie, Free To Play",False,,,,success,2025-08-25T10:22:58.100019,L. Stotch,0.0,4.0,Free To Play,2025-02-01,"Casual, Indie, Free To Play",True,Free To Play,True,False,Dead,1,2025-07-01,False,False,,True,3,6,Coloring Game 3,"Minimum:OS *:Windows 7Processor:1000 MHzMemory:1024 MB RAMGraphics:Hardware support WebGL - OpenGL 2.1 (GPU Memory - 512MB)Storage:212 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",L. Stotch,1502.0,"17 Apr, 2020",0.0,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Portuguese - Brazil, Hungarian, Vietnamese, Greek, Danish, Spanish - Latin America, Traditional Chinese, Simplified Chinese, Korean, Dutch, Norwegian, Polish, Portuguese - Portugal, Romanian, Russian, Thai, Turkish, Ukrainian, Finnish, Czech, Swedish, Japanese, Azerbaijani, Albanian, Amharic, Armenian, Assamese, Afrikaans, Basque, Belarusian, Bangla, Bosnian, Valencian, Welsh, Wolof, Galician, Georgian, Gujarati, Dari, Zulu, Hebrew, Igbo, Indonesian, Irish, Icelandic, Yoruba, Kazakh, Kannada, Catalan, Quechua, Kinyarwanda, K'iche', Konkani, Xhosa, Khmer, Kyrgyz, Latvian, Lithuanian, Luxembourgish, Macedonian, Malay, Malayalam, Maltese, Maori, Marathi, Mongolian, Nepali, Odia, Punjabi (Gurmukhi), Punjabi (Shahmukhi), Persian, Serbian, Sotho, Sinhala, Sindhi, Slovak, Slovenian, Sorani, Swahili, Tajik, Tamil, Tatar, Telugu, Tigrinya, Tswana, Turkmen, Uzbek, Uyghur, Urdu, Filipino, Hausa, Hindi, Croatian, Cherokee, Scots, Estonian","Free to Play, Casual, Indie, Pixel Graphics, Design & Illustration, Singleplayer, Relaxing, Colorful, Puzzle, Great Soundtrack, Cozy, Point & Click, 2D",game,True
5.0,2937910,5.35,Simulation,False,,,,success,2025-08-27T12:51:15.992909,Lemonhaze Studio,0.0,0.0,₪51.95,2025-02-01,Simulation,False,₪51.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Don't Disturb Your STEPMOM,Minimum:OS:Windows 10 or higherProcessor:i5 or higherMemory:6 GB RAMGraphics:GeFore GTX 1060 or higherStorage:11 GB available spaceRecommended:OS:Windows 10 or higherProcessor:I7 or equivalentMemory:6 GB RAMGraphics:Gefore RTX 2060 or equivalentStorage:11 GB available space,Lemonhaze Game Studio,193.0,"20 Jun, 2024",18.0,"English, French, German, Japanese, Korean, Russian, Simplified Chinese, Traditional Chinese","Sexual Content, Simulation, Nudity, Life Sim, 3D, NSFW, Mature, Singleplayer, Character Customization, Hentai",game,True
0.0,3535220,25.37,"Adventure, Casual, Massively Multiplayer, RPG, Strategy, Free To Play",False,,,,success,2025-08-27T11:26:33.682924,DJAC MOTOR PARTS LIMITED,0.0,0.0,Free,2025-03-01,"Adventure, Casual, Massively Multiplayer, RPG, Strategy, Free To Play",False,Free,True,False,Dead,1,2025-07-01,False,False,,True,3,5,石頭物語,Minimum:Requires a 64-bit processor and operating systemOS:windows10Processor:Intel Pentium Dual CPU E2180 2.00GHzMemory:2 GB RAMGraphics:GeForce GT 430 / ATI Radeon HD 2600XTDirectX:Version 10Network:Broadband Internet connectionStorage:1 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:Windows 10Processor:Intel Core i5 – 2.4 GHzMemory:8 GB RAMGraphics:GeForce GT 430 / ATI Radeon HD 2600XTDirectX:Version 10Network:Broadband Internet connectionStorage:2 GB available space,DJAC MOTOR PARTS LIMITED,61.0,"Mar 14, 2025",0.0,"Traditional Chinese, Simplified Chinese","Casual, Strategy, RPG, Turn-Based Strategy, Party-Based RPG, MOBA, 2D Platformer, Turn-Based Tactics, Tactical RPG, 2.5D, 2D, Cartoony, Cute, Third Person, Anime, Cartoon, Colorful, Stylized, Agriculture, Drama",game,True
0.0,494740,2.915,Adventure,False,,,,success,2025-08-25T20:09:42.510124,Sierra,0.0,0.0,₪40.00,2025-02-01,Adventure,False,₪40.00,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Police Quest Collection,"Minimum:OS *:Windows XP / Vista / 7 / 8 / 10Processor:1.0 GHzMemory:256 MB RAMGraphics:DirectX 7 Compatible 3D CardDirectX:Version 7.0Storage:500 MB available spaceSound Card:DirectX CompatibleRecommended:Processor:1.4 GHzMemory:512 MB RAMGraphics:DirectX 9 Compatible 3D CardDirectX:Version 9.0*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Activision,92.0,"7 Sep, 1987",0.0,English,"Adventure, Point & Click, Pixel Graphics, Classic, Detective, 1990's, 1980s, Retro, 2D, Singleplayer, Simulation, Villain Protagonist, Mystery, Crime",game,True
20.0,702110,2.465,Action,False,,,Full Xbox Controller Support,success,2025-08-26T11:10:57.674877,"SNK CORPORATION, Code Mystics",85.0,1.0,₪29.90,2024-08-01,Action,True,₪36.95,False,False,Dead,1,2025-06-01,False,False,,True,3,6,THE LAST BLADE 2,"Minimum:OS *:Windows XPProcessor:Intel Pentium 4 1.8GHz dual coreMemory:1 GB RAMGraphics:Onboard graphics chipset with 256MB video RAMDirectX:Version 9.0cStorage:200 MB available spaceSound Card:DirectSound*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",SNK CORPORATION,327.0,"17 Nov, 2017",0.0,"English, Japanese, Spanish - Spain, Portuguese - Brazil","Action, Fighting, 2D Fighter, Arcade, Pixel Graphics, Multiplayer, Competitive, Retro, Classic, 2D",game,True
41.0,1694600,3.71,Action,False,,,Full Xbox Controller Support,success,2025-08-24T22:04:34.565049,MegaPixel Studio S. A.,0.0,0.0,₪92.95,2025-02-01,Action,False,₪92.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,THE HOUSE OF THE DEAD: Remake,Minimum:Requires a 64-bit processor and operating systemOS:Windows 10Processor:Intel i5 3570K / AMD RYZEN 3 3300XMemory:8 GB RAMGraphics:DESKTOP GTX 1050ti / 1650 / AMD Radeon RX 570DirectX:Version 11Storage:7 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:Windows 10Processor:intel i7-7700 / AMD RYZEN 5 5600XMemory:16 GB RAMGraphics:NVIDIA GTX 1070 / 1660 super / AMD Radeon RX Vega 56DirectX:Version 11Storage:7 GB available space,Forever Entertainment S. A.,160.0,"28 Apr, 2022",18.0,"English, French, Italian, German, Spanish - Spain, Japanese, Polish, Russian, Simplified Chinese","Action, On-Rails Shooter, Shooter, First-Person, Zombies, Horror, 3D, Arcade, Local Co-Op, 1990's, Old School, Local Multiplayer, Gore, Violent, Remake, Singleplayer, Combat, Co-op, Multiple Endings",game,True
31.0,2291020,5.075,Adventure,False,,,Partial Xbox Controller Support,success,2025-08-26T03:44:14.613905,MAGES. Inc.,0.0,2.0,₪224.95,2025-02-01,Adventure,True,₪224.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,ANONYMOUS;CODE,"Minimum:OS:Windows10 (64bit) and aboveProcessor:AMD FX-8150 or higherMemory:4 GB RAMGraphics:Geforce 1GB or HigherDirectX:Version 11Storage:8 GB available spaceSound Card:Any device that can run DirectSound without any issuesRecommended:OS:Windows10 (64bit) and aboveProcessor:Intel Core i5 9300 or higher (Gen 9, Coffee Lake-R)Memory:8 GB RAMGraphics:Geforce 1GB or HigherDirectX:Version 11Storage:8 GB available spaceSound Card:Any device that can run DirectSound without any issues","Spike Chunsoft Co., Ltd.",23.0,"8 Sep, 2023",0.0,"English, Japanese, Traditional Chinese, Simplified Chinese","Adventure, Visual Novel, Anime, Hacking, Investigation, Story Rich, Choices Matter, Singleplayer, Sci-fi, Romance",game,True
